CANTIDAD,COD_PERIODO,IDPER,COD_UTP,ESTADO,FACULTAD
26,2014-1,15,34,GRADUADO,Ingeniería
7,2013-2,11,AZ,GRADUADO,Ingeniería
16,2017-1,7,FI,MATRICULADO,Ingeniería
5,2015-2,9,47,NO MATRICULADO,Ingeniería
15,2016-2,8,34,MATRICULADO,Ingeniería
53,2014-2,13,28,NO MATRICULADO,Ingeniería
52,2012-1,17,36,NO MATRICULADO,Ingeniería
31,2013-1,16,12,GRADUADO,Ingeniería
49,2012-1,12,28,NO MATRICULADO,Ingeniería
48,2014-1,7,28,MATRICULADO,Ingeniería
40,2013-1,7,34,MATRICULADO,Ingeniería
67,2011-1,11,37,NO MATRICULADO,Ingeniería
27,2013-2,10,37,NO MATRICULADO,Ingeniería
16,2010-1,14,34,GRADUADO,Ingeniería
9,2017-1,2,FV28,MATRICULADO,Ingeniería
40,2007-1,24,28,NO MATRICULADO,Ingeniería
51,2014-1,8,28,MATRICULADO,Ingeniería
30,2015-2,4,28,NO MATRICULADO,Ingeniería
50,2011-2,4,37,NO MATRICULADO,Ingeniería
29,2012-2,4,36,NO MATRICULADO,Ingeniería
10,2015-1,2,12,NO MATRICULADO,Ingeniería
20,2012-2,3,36,NO MATRICULADO,Ingeniería
7,2010-1,12,34,GRADUADO,Ingeniería
43,2006-1,14,36,NO MATRICULADO,Ingeniería
60,2006-1,16,34,NO MATRICULADO,Ingeniería
27,2013-2,16,12,GRADUADO,Ingeniería
8,2013-1,17,AY,NO MATRICULADO,Ingeniería
39,2006-1,10,36,NO MATRICULADO,Ingeniería
43,2016-1,11,36,NO MATRICULADO,Ingeniería
55,2016-1,11,37,NO MATRICULADO,Ingeniería
51,2008-1,5,12,MATRICULADO,Ingeniería
46,2007-2,6,12,MATRICULADO,Ingeniería
36,2007-2,28,12,NO MATRICULADO,Ingeniería
34,2007-1,3,36,NO MATRICULADO,Ingeniería
43,2006-1,3,12,MATRICULADO,Ingeniería
43,2016-2,4,28,MATRICULADO,Ingeniería
26,2011-1,19,28,GRADUADO,Ingeniería
24,2015-1,7,37,MATRICULADO,Ingeniería
38,2014-2,8,12,NO MATRICULADO,Ingeniería
26,2017-1,5,28C,MATRICULADO,Ingeniería
7,2020-1,1,47,NO MATRICULADO,Ingeniería
17,2019-1,3,FI,NO MATRICULADO,Ingeniería
3,2012-1,15,28,MATRICULADO,Ingeniería
5,2010-2,13,37,GRADUADO,Ingeniería
6,2014-2,4,47,MATRICULADO,Ingeniería
16,2009-1,14,34,GRADUADO,Ingeniería
62,2008-1,17,34,NO MATRICULADO,Ingeniería
33,2006-2,20,36,NO MATRICULADO,Ingeniería
5,2010-2,9,47,NO MATRICULADO,Ingeniería
22,2011-2,2,37,MATRICULADO,Ingeniería
17,2007-1,16,34,GRADUADO,Ingeniería
33,2012-2,4,28,MATRICULADO,Ingeniería
20,2009-1,13,12,MATRICULADO,Ingeniería
51,2008-1,13,36,NO MATRICULADO,Ingeniería
37,2007-2,16,12,NO MATRICULADO,Ingeniería
60,2006-1,17,37,NO MATRICULADO,Ingeniería
5,2011-2,3,47,NO MATRICULADO,Ingeniería
59,2021-1,1,FI,MATRICULADO,Ingeniería
23,2018-1,6,FI,MATRICULADO,Ingeniería
13,2008-2,26,36,GRADUADO,Ingeniería
31,2015-2,10,28,MATRICULADO,Ingeniería
65,2006-2,0,37,MATRICULADO,Ingeniería
10,2016-2,7,47,GRADUADO,Ingeniería
38,2007-2,23,12,GRADUADO,Ingeniería
10,2010-2,19,AZ,GRADUADO,Ingeniería
43,2015-1,7,34,MATRICULADO,Ingeniería
53,2016-2,6,12,MATRICULADO,Ingeniería
48,2011-2,10,12,NO MATRICULADO,Ingeniería
27,2007-2,18,28,GRADUADO,Ingeniería
7,2009-1,17,47,GRADUADO,Ingeniería
41,2008-2,18,12,NO MATRICULADO,Ingeniería
36,2007-2,20,12,NO MATRICULADO,Ingeniería
35,2008-2,4,12,NO MATRICULADO,Ingeniería
18,2007-1,13,12,MATRICULADO,Ingeniería
11,2008-1,10,37,MATRICULADO,Ingeniería
44,2010-2,7,28,MATRICULADO,Ingeniería
6,2006-1,11,34,GRADUADO,Ingeniería
55,2007-2,13,36,NO MATRICULADO,Ingeniería
26,2010-1,2,37,MATRICULADO,Ingeniería
52,2006-2,12,28,NO MATRICULADO,Ingeniería
21,2007-1,2,28,NO MATRICULADO,Ingeniería
47,2020-1,2,37,MATRICULADO,Ingeniería
12,2017-1,1,FV28,MATRICULADO,Ingeniería
23,2013-1,12,12,MATRICULADO,Ingeniería
48,2013-1,12,37,NO MATRICULADO,Ingeniería
21,2011-1,17,28,GRADUADO,Ingeniería
25,2015-2,6,36,NO MATRICULADO,Ingeniería
31,2008-1,16,28,GRADUADO,Ingeniería
14,2009-1,13,28,MATRICULADO,Ingeniería
10,2007-2,16,37,GRADUADO,Ingeniería
24,2013-2,6,37,NO MATRICULADO,Ingeniería
17,2013-2,6,28,NO MATRICULADO,Ingeniería
61,2008-2,13,37,NO MATRICULADO,Ingeniería
12,2011-1,10,47,GRADUADO,Ingeniería
40,2008-1,6,28,MATRICULADO,Ingeniería
45,2006-2,3,37,NO MATRICULADO,Ingeniería
51,2009-1,2,28,MATRICULADO,Ingeniería
29,2008-2,11,28,MATRICULADO,Ingeniería
21,2012-2,16,28,GRADUADO,Ingeniería
12,2007-2,28,37,GRADUADO,Ingeniería
33,2012-1,18,12,GRADUADO,Ingeniería
21,2017-1,9,28C,MATRICULADO,Ingeniería
7,2015-2,11,36,MATRICULADO,Ingeniería
13,2014-2,9,37,MATRICULADO,Ingeniería
38,2008-2,21,12,NO MATRICULADO,Ingeniería
15,2016-1,4,36,MATRICULADO,Ingeniería
5,2009-1,10,12,GRADUADO,Ingeniería
13,2008-2,11,36,MATRICULADO,Ingeniería
54,2012-2,5,12,MATRICULADO,Ingeniería
27,2014-2,0,36,MATRICULADO,Ingeniería
4,2009-1,15,34,MATRICULADO,Ingeniería
54,2011-2,6,37,NO MATRICULADO,Ingeniería
51,2007-1,18,34,NO MATRICULADO,Ingeniería
21,2009-1,16,28,GRADUADO,Ingeniería
38,2010-1,11,12,MATRICULADO,Ingeniería
3,2011-2,5,47,MATRICULADO,Ingeniería
37,2007-1,9,28,NO MATRICULADO,Ingeniería
41,2006-1,3,28,MATRICULADO,Ingeniería
29,2009-1,2,28,NO MATRICULADO,Ingeniería
9,2010-1,19,47,NO MATRICULADO,Ingeniería
30,2019-1,3,34,MATRICULADO,Ingeniería
2,2010-1,21,28,MATRICULADO,Ingeniería
34,2014-1,11,28,NO MATRICULADO,Ingeniería
17,2015-1,3,12,NO MATRICULADO,Ingeniería
16,2017-1,0,AY,MATRICULADO,Ingeniería
10,2012-1,13,28,MATRICULADO,Ingeniería
54,2010-1,17,34,NO MATRICULADO,Ingeniería
15,2011-2,5,36,MATRICULADO,Ingeniería
10,2007-1,13,37,MATRICULADO,Ingeniería
24,2011-1,3,36,MATRICULADO,Ingeniería
27,2006-1,5,36,MATRICULADO,Ingeniería
5,2019-1,1,34,NO MATRICULADO,Ingeniería
12,2015-2,11,28,GRADUADO,Ingeniería
15,2013-2,14,28,GRADUADO,Ingeniería
55,2012-1,16,34,NO MATRICULADO,Ingeniería
14,2006-2,20,36,GRADUADO,Ingeniería
45,2015-1,2,37,MATRICULADO,Ingeniería
15,2013-1,11,36,MATRICULADO,Ingeniería
1,2009-2,17,47,GRADUADO,Ingeniería
51,2007-2,17,28,NO MATRICULADO,Ingeniería
56,2006-2,8,37,NO MATRICULADO,Ingeniería
20,2018-2,4,FI,NO MATRICULADO,Ingeniería
13,2019-2,3,34,NO MATRICULADO,Ingeniería
1,2015-1,10,DV,GRADUADO,Ingeniería
19,2015-1,11,12,GRADUADO,Ingeniería
16,2010-2,19,AY,GRADUADO,Ingeniería
34,2017-1,3,34,NO MATRICULADO,Ingeniería
2,2013-1,13,DV,GRADUADO,Ingeniería
42,2009-1,18,12,NO MATRICULADO,Ingeniería
8,2017-1,2,47,NO MATRICULADO,Ingeniería
2,2017-1,2,FV12,NO MATRICULADO,Ingeniería
27,2017-1,2,FI,MATRICULADO,Ingeniería
3,2013-1,9,DV,MATRICULADO,Ingeniería
51,2008-1,18,36,NO MATRICULADO,Ingeniería
4,2015-2,2,47,NO MATRICULADO,Ingeniería
13,2013-1,7,AY,NO MATRICULADO,Ingeniería
7,2009-1,10,47,GRADUADO,Ingeniería
17,2012-1,1,12,NO MATRICULADO,Ingeniería
8,2007-1,15,34,MATRICULADO,Ingeniería
47,2013-1,4,34,MATRICULADO,Ingeniería
20,2018-1,7,34,MATRICULADO,Ingeniería
16,2013-2,14,12,NO MATRICULADO,Ingeniería
11,2010-1,1,47,MATRICULADO,Ingeniería
21,2008-1,4,36,MATRICULADO,Ingeniería
9,2018-1,5,47,GRADUADO,Ingeniería
31,2017-2,1,37,MATRICULADO,Ingeniería
1,2013-1,14,AY,MATRICULADO,Ingeniería
19,2013-2,10,36,NO MATRICULADO,Ingeniería
2,2012-2,8,DV,NO MATRICULADO,Ingeniería
8,2014-2,2,47,MATRICULADO,Ingeniería
13,2013-1,6,AY,NO MATRICULADO,Ingeniería
56,2006-1,7,34,NO MATRICULADO,Ingeniería
25,2008-2,2,36,MATRICULADO,Ingeniería
4,2008-2,12,47,NO MATRICULADO,Ingeniería
25,2016-2,7,37,MATRICULADO,Ingeniería
9,2017-2,8,47,GRADUADO,Ingeniería
10,2012-1,16,12,MATRICULADO,Ingeniería
22,2020-1,0,AY,MATRICULADO,Ingeniería
22,2007-1,22,36,GRADUADO,Ingeniería
46,2008-2,14,36,NO MATRICULADO,Ingeniería
35,2008-2,12,12,NO MATRICULADO,Ingeniería
57,2011-1,12,34,NO MATRICULADO,Ingeniería
26,2014-1,2,34,NO MATRICULADO,Ingeniería
6,2011-2,2,DV,MATRICULADO,Ingeniería
14,2021-1,1,37,NO MATRICULADO,Ingeniería
29,2018-2,6,12,NO MATRICULADO,Ingeniería
8,2017-1,9,AY,NO MATRICULADO,Ingeniería
8,2017-1,9,37,MATRICULADO,Ingeniería
20,2015-1,11,28,GRADUADO,Ingeniería
31,2007-2,21,28,GRADUADO,Ingeniería
2,2011-2,15,36,MATRICULADO,Ingeniería
28,2014-1,11,28,GRADUADO,Ingeniería
13,2012-2,12,28,GRADUADO,Ingeniería
4,2011-2,4,47,NO MATRICULADO,Ingeniería
23,2009-2,12,28,MATRICULADO,Ingeniería
90,2016-2,0,12,MATRICULADO,Ingeniería
9,2011-1,6,47,GRADUADO,Ingeniería
9,2010-1,23,47,GRADUADO,Ingeniería
32,2011-1,1,36,MATRICULADO,Ingeniería
59,2006-1,11,34,NO MATRICULADO,Ingeniería
8,2012-2,17,36,GRADUADO,Ingeniería
39,2014-2,9,12,NO MATRICULADO,Ingeniería
5,2015-2,11,47,NO MATRICULADO,Ingeniería
1,2013-1,10,AY,MATRICULADO,Ingeniería
3,2015-1,7,47,NO MATRICULADO,Ingeniería
15,2007-2,13,28,MATRICULADO,Ingeniería
4,2007-2,13,36,GRADUADO,Ingeniería
12,2007-2,10,36,MATRICULADO,Ingeniería
5,2012-1,16,47,GRADUADO,Ingeniería
7,2017-1,4,47,MATRICULADO,Ingeniería
5,2012-1,15,47,GRADUADO,Ingeniería
21,2011-1,14,12,GRADUADO,Ingeniería
49,2009-1,15,36,NO MATRICULADO,Ingeniería
22,2015-2,1,36,MATRICULADO,Ingeniería
34,2006-2,10,12,MATRICULADO,Ingeniería
16,2007-1,16,36,GRADUADO,Ingeniería
5,2006-1,18,37,GRADUADO,Ingeniería
13,2006-1,2,28,NO MATRICULADO,Ingeniería
14,2020-2,2,FI,NO MATRICULADO,Ingeniería
35,2007-1,8,12,MATRICULADO,Ingeniería
8,2009-1,21,47,GRADUADO,Ingeniería
9,2013-1,15,12,MATRICULADO,Ingeniería
24,2009-2,14,12,MATRICULADO,Ingeniería
5,2013-1,6,47,GRADUADO,Ingeniería
28,2009-2,17,28,GRADUADO,Ingeniería
15,2013-1,5,37,MATRICULADO,Ingeniería
13,2012-1,7,37,MATRICULADO,Ingeniería
16,2006-2,4,36,MATRICULADO,Ingeniería
31,2006-2,4,36,NO MATRICULADO,Ingeniería
3,2018-2,6,47,GRADUADO,Ingeniería
8,2015-2,10,37,MATRICULADO,Ingeniería
6,2013-2,11,12,GRADUADO,Ingeniería
13,2014-1,11,34,MATRICULADO,Ingeniería
15,2009-1,22,37,GRADUADO,Ingeniería
2,2007-1,11,34,GRADUADO,Ingeniería
7,2013-2,1,AZ,MATRICULADO,Ingeniería
16,2020-2,1,37,NO MATRICULADO,Ingeniería
14,2006-2,26,36,GRADUADO,Ingeniería
9,2008-1,24,37,GRADUADO,Ingeniería
6,2014-1,3,DV,MATRICULADO,Ingeniería
24,2010-1,14,12,GRADUADO,Ingeniería
14,2015-1,2,AY,MATRICULADO,Ingeniería
32,2013-1,7,12,NO MATRICULADO,Ingeniería
1,2012-1,5,47,NO MATRICULADO,Ingeniería
46,2012-2,9,12,NO MATRICULADO,Ingeniería
34,2011-2,4,12,NO MATRICULADO,Ingeniería
15,2016-1,9,28,GRADUADO,Ingeniería
16,2017-1,6,FV12,NO MATRICULADO,Ingeniería
6,2017-2,8,AY,GRADUADO,Ingeniería
5,2013-1,14,AY,GRADUADO,Ingeniería
8,2008-2,21,37,GRADUADO,Ingeniería
10,2007-2,20,37,GRADUADO,Ingeniería
6,2014-1,0,DV,MATRICULADO,Ingeniería
5,2011-2,5,DV,MATRICULADO,Ingeniería
4,2017-2,8,AY,NO MATRICULADO,Ingeniería
6,2013-1,14,34,MATRICULADO,Ingeniería
7,2011-2,17,AY,GRADUADO,Ingeniería
19,2013-2,12,12,MATRICULADO,Ingeniería
14,2017-1,8,28C,NO MATRICULADO,Ingeniería
19,2016-1,4,12,NO MATRICULADO,Ingeniería
9,2010-1,12,12,GRADUADO,Ingeniería
4,2006-1,17,28,MATRICULADO,Ingeniería
34,2010-2,22,28,GRADUADO,Ingeniería
17,2012-2,14,28,GRADUADO,Ingeniería
48,2009-1,17,28,NO MATRICULADO,Ingeniería
30,2007-1,29,12,GRADUADO,Ingeniería
6,2020-2,2,AZ,MATRICULADO,Ingeniería
3,2013-1,15,37,GRADUADO,Ingeniería
27,2007-1,6,34,MATRICULADO,Ingeniería
14,2011-2,4,AY,MATRICULADO,Ingeniería
16,2017-1,8,FV12,NO MATRICULADO,Ingeniería
18,2015-2,12,28,GRADUADO,Ingeniería
28,2018-1,4,FI,MATRICULADO,Ingeniería
9,2009-1,11,12,GRADUADO,Ingeniería
26,2016-1,11,34,MATRICULADO,Ingeniería
11,2010-1,13,47,NO MATRICULADO,Ingeniería
35,2012-2,5,12,NO MATRICULADO,Ingeniería
35,2013-1,17,34,GRADUADO,Ingeniería
61,2008-2,12,37,NO MATRICULADO,Ingeniería
22,2013-1,6,36,MATRICULADO,Ingeniería
14,2010-1,6,47,NO MATRICULADO,Ingeniería
6,2016-1,4,47,MATRICULADO,Ingeniería
6,2017-2,3,47,NO MATRICULADO,Ingeniería
3,2009-1,16,AZ,NO MATRICULADO,Ingeniería
14,2008-1,13,34,MATRICULADO,Ingeniería
9,2006-2,8,37,MATRICULADO,Ingeniería
7,2011-2,17,37,GRADUADO,Ingeniería
8,2011-1,20,37,GRADUADO,Ingeniería
18,2009-2,15,12,MATRICULADO,Ingeniería
3,2012-1,11,37,GRADUADO,Ingeniería
6,2013-1,2,47,MATRICULADO,Ingeniería
19,2013-1,2,34,NO MATRICULADO,Ingeniería
3,2012-2,6,DV,NO MATRICULADO,Ingeniería
7,2011-1,17,37,GRADUADO,Ingeniería
2,2013-1,10,AY,GRADUADO,Ingeniería
26,2011-2,20,28,GRADUADO,Ingeniería
4,2017-1,9,DV,NO MATRICULADO,Ingeniería
5,2012-1,14,37,GRADUADO,Ingeniería
1,2011-2,15,37,MATRICULADO,Ingeniería
49,2012-2,15,12,NO MATRICULADO,Ingeniería
9,2008-1,21,37,GRADUADO,Ingeniería
7,2009-1,24,47,NO MATRICULADO,Ingeniería
4,2006-1,1,28,NO MATRICULADO,Ingeniería
17,2020-2,1,28,NO MATRICULADO,Ingeniería
31,2006-1,8,34,MATRICULADO,Ingeniería
4,2016-2,1,DV,MATRICULADO,Ingeniería
2,2013-2,3,47,NO MATRICULADO,Ingeniería
11,2012-2,10,36,MATRICULADO,Ingeniería
9,2015-2,8,37,MATRICULADO,Ingeniería
14,2012-2,13,28,GRADUADO,Ingeniería
1,2012-1,7,DV,MATRICULADO,Ingeniería
10,2020-1,1,28,NO MATRICULADO,Ingeniería
14,2011-2,13,28,GRADUADO,Ingeniería
12,2015-2,5,36,MATRICULADO,Ingeniería
3,2008-2,16,36,MATRICULADO,Ingeniería
24,2006-1,31,36,GRADUADO,Ingeniería
3,2018-2,4,47,NO MATRICULADO,Ingeniería
6,2011-1,11,47,NO MATRICULADO,Ingeniería
7,2009-1,16,47,GRADUADO,Ingeniería
7,2012-2,11,28,GRADUADO,Ingeniería
14,2006-2,27,36,GRADUADO,Ingeniería
8,2009-1,18,47,NO MATRICULADO,Ingeniería
7,2013-2,11,37,MATRICULADO,Ingeniería
1,2015-1,9,37,GRADUADO,Ingeniería
7,2008-2,23,12,MATRICULADO,Ingeniería
1,2016-1,1,AY,NO MATRICULADO,Ingeniería
3,2016-2,1,47,NO MATRICULADO,Ingeniería
3,2010-2,5,47,MATRICULADO,Ingeniería
27,2006-1,21,34,GRADUADO,Ingeniería
21,2008-2,1,36,NO MATRICULADO,Ingeniería
3,2006-2,20,37,MATRICULADO,Ingeniería
3,2009-1,10,37,GRADUADO,Ingeniería
14,2007-1,14,28,MATRICULADO,Ingeniería
5,2013-1,1,47,NO MATRICULADO,Ingeniería
6,2010-2,17,37,GRADUADO,Ingeniería
7,2017-2,7,47,GRADUADO,Ingeniería
9,2014-1,14,36,GRADUADO,Ingeniería
5,2008-1,12,37,GRADUADO,Ingeniería
3,2011-2,19,47,GRADUADO,Ingeniería
4,2009-2,18,36,GRADUADO,Ingeniería
1,2011-2,6,47,MATRICULADO,Ingeniería
6,2007-2,10,12,GRADUADO,Ingeniería
2,2012-2,15,36,MATRICULADO,Ingeniería
13,2014-1,9,36,MATRICULADO,Ingeniería
3,2012-2,5,47,MATRICULADO,Ingeniería
6,2013-2,6,36,MATRICULADO,Ingeniería
2,2010-1,6,47,MATRICULADO,Ingeniería
9,2020-1,2,34,NO MATRICULADO,Ingeniería
5,2012-2,16,47,NO MATRICULADO,Ingeniería
2,2017-1,5,AY,NO MATRICULADO,Ingeniería
2,2013-1,10,34,GRADUADO,Ingeniería
6,2012-1,18,47,GRADUADO,Ingeniería
12,2012-1,18,36,GRADUADO,Ingeniería
2,2015-1,9,DV,MATRICULADO,Ingeniería
3,2007-2,24,12,MATRICULADO,Ingeniería
2,2007-2,18,37,MATRICULADO,Ingeniería
7,2006-1,16,28,MATRICULADO,Ingeniería
1,2014-1,1,47,NO MATRICULADO,Ingeniería
9,2010-1,21,47,GRADUADO,Ingeniería
3,2019-2,3,TS,NO MATRICULADO,Ingeniería
4,2011-2,14,47,NO MATRICULADO,Ingeniería
1,2013-1,12,AY,MATRICULADO,Ingeniería
1,2010-2,19,AZ,NO MATRICULADO,Ingeniería
3,2016-1,6,AY,NO MATRICULADO,Ingeniería
1,2012-1,16,34,MATRICULADO,Ingeniería
2,2015-1,10,DV,MATRICULADO,Ingeniería
3,2008-2,18,36,MATRICULADO,Ingeniería
5,2007-2,22,12,MATRICULADO,Ingeniería
14,2006-2,24,36,GRADUADO,Ingeniería
8,2010-1,13,37,GRADUADO,Ingeniería
6,2017-2,7,AY,GRADUADO,Ingeniería
4,2012-2,18,12,MATRICULADO,Ingeniería
2,2009-1,21,28,MATRICULADO,Ingeniería
5,2020-2,2,AY,MATRICULADO,Ingeniería
8,2013-1,13,36,MATRICULADO,Ingeniería
3,2006-1,17,36,MATRICULADO,Ingeniería
5,2016-2,8,FI,MATRICULADO,Ingeniería
11,2010-2,18,47,GRADUADO,Ingeniería
4,2011-2,7,AY,NO MATRICULADO,Ingeniería
2,2009-2,14,37,MATRICULADO,Ingeniería
9,2010-2,8,37,MATRICULADO,Ingeniería
4,2012-2,9,47,GRADUADO,Ingeniería
7,2010-1,17,36,GRADUADO,Ingeniería
1,2010-2,13,AZ,MATRICULADO,Ingeniería
6,2010-2,6,AZ,NO MATRICULADO,Ingeniería
8,2016-1,6,AY,GRADUADO,Ingeniería
2,2010-1,23,12,MATRICULADO,Ingeniería
5,2016-1,9,47,NO MATRICULADO,Ingeniería
4,2012-2,8,47,GRADUADO,Ingeniería
5,2011-2,15,DV,GRADUADO,Ingeniería
2,2009-2,12,36,GRADUADO,Ingeniería
5,2019-1,4,47,GRADUADO,Ingeniería
7,2017-2,2,47,NO MATRICULADO,Ingeniería
9,2007-1,13,34,GRADUADO,Ingeniería
5,2013-1,15,AY,GRADUADO,Ingeniería
3,2009-1,25,AZ,NO MATRICULADO,Ingeniería
5,2010-2,12,AZ,GRADUADO,Ingeniería
8,2009-1,15,47,NO MATRICULADO,Ingeniería
9,2014-1,9,28,GRADUADO,Ingeniería
16,2013-1,4,37,MATRICULADO,Ingeniería
3,2007-2,20,37,MATRICULADO,Ingeniería
2,2015-2,2,DV,MATRICULADO,Ingeniería
4,2010-2,21,12,MATRICULADO,Ingeniería
4,2017-2,4,47,GRADUADO,Ingeniería
4,2017-1,1,FV28,NO MATRICULADO,Ingeniería
1,2010-1,3,AT,NO MATRICULADO,Ingeniería
4,2012-2,18,AY,NO MATRICULADO,Ingeniería
3,2018-2,3,47,NO MATRICULADO,Ingeniería
4,2016-1,5,DV,NO MATRICULADO,Ingeniería
3,2013-2,4,47,MATRICULADO,Ingeniería
3,2012-2,6,AY,GRADUADO,Ingeniería
4,2007-1,17,34,MATRICULADO,Ingeniería
2,2015-2,11,37,GRADUADO,Ingeniería
1,2017-1,7,47,MATRICULADO,Ingeniería
11,2009-1,13,37,GRADUADO,Ingeniería
3,2009-1,16,37,MATRICULADO,Ingeniería
3,2015-1,12,47,NO MATRICULADO,Ingeniería
5,2014-2,6,47,GRADUADO,Ingeniería
3,2011-1,9,28,GRADUADO,Ingeniería
1,2006-1,10,12,GRADUADO,Ingeniería
1,2011-2,16,DV,NO MATRICULADO,Ingeniería
3,2011-2,10,AY,GRADUADO,Ingeniería
1,2013-2,8,28,GRADUADO,Ingeniería
12,2009-1,16,28,MATRICULADO,Ingeniería
2,2008-2,23,47,GRADUADO,Ingeniería
5,2008-2,0,47,MATRICULADO,Ingeniería
2,2016-2,3,47,GRADUADO,Ingeniería
2,2013-2,2,DV,MATRICULADO,Ingeniería
10,2007-1,17,37,GRADUADO,Ingeniería
2,2008-2,19,47,GRADUADO,Ingeniería
1,2010-2,17,36,MATRICULADO,Ingeniería
4,2014-2,14,36,GRADUADO,Ingeniería
3,2006-1,18,37,MATRICULADO,Ingeniería
2,2007-2,11,37,GRADUADO,Ingeniería
1,2009-2,12,47,GRADUADO,Ingeniería
2,2012-2,15,37,MATRICULADO,Ingeniería
1,2007-1,21,34,MATRICULADO,Ingeniería
6,2013-2,2,28,NO MATRICULADO,Ingeniería
2,2017-1,3,AY,GRADUADO,Ingeniería
1,2009-2,11,12,GRADUADO,Ingeniería
2,2018-2,5,37,NO MATRICULADO,Ingeniería
3,2007-2,25,12,MATRICULADO,Ingeniería
2,2013-1,9,34,GRADUADO,Ingeniería
1,2014-2,8,47,MATRICULADO,Ingeniería
1,2011-1,6,47,MATRICULADO,Ingeniería
3,2020-2,0,DV,MATRICULADO,Ingeniería
9,2008-2,22,37,GRADUADO,Ingeniería
1,2011-1,12,AZ,GRADUADO,Ingeniería
3,2010-2,16,28,MATRICULADO,Ingeniería
2,2009-2,5,47,NO MATRICULADO,Ingeniería
4,2010-2,16,AZ,NO MATRICULADO,Ingeniería
4,2008-1,15,37,MATRICULADO,Ingeniería
4,2018-1,6,AY,GRADUADO,Ingeniería
1,2009-2,8,47,NO MATRICULADO,Ingeniería
3,2014-2,5,47,NO MATRICULADO,Ingeniería
1,2011-2,14,DV,NO MATRICULADO,Ingeniería
3,2011-2,15,47,GRADUADO,Ingeniería
7,2009-1,19,47,NO MATRICULADO,Ingeniería
2,2010-2,17,28,MATRICULADO,Ingeniería
1,2012-1,16,47,NO MATRICULADO,Ingeniería
3,2011-2,12,DV,GRADUADO,Ingeniería
2,2009-1,17,36,MATRICULADO,Ingeniería
2,2015-2,12,47,GRADUADO,Ingeniería
1,2009-1,24,36,MATRICULADO,Ingeniería
3,2019-2,3,AY,NO MATRICULADO,Ingeniería
1,2017-2,2,AY,NO MATRICULADO,Ingeniería
1,2015-1,7,DV,NO MATRICULADO,Ingeniería
2,2006-2,10,12,GRADUADO,Ingeniería
2,2013-2,11,36,MATRICULADO,Ingeniería
5,2013-1,13,37,MATRICULADO,Ingeniería
6,2012-2,9,47,NO MATRICULADO,Ingeniería
3,2013-1,15,DV,GRADUADO,Ingeniería
1,2012-1,12,DV,GRADUADO,Ingeniería
2,2014-2,1,36,NO MATRICULADO,Ingeniería
3,2009-1,24,AZ,NO MATRICULADO,Ingeniería
7,2020-1,2,AY,NO MATRICULADO,Ingeniería
2,2010-2,6,AZ,GRADUADO,Ingeniería
4,2018-1,1,AY,NO MATRICULADO,Ingeniería
4,2016-2,8,47,NO MATRICULADO,Ingeniería
2,2007-2,15,36,MATRICULADO,Ingeniería
1,2006-2,25,28,MATRICULADO,Ingeniería
2,2006-2,15,37,MATRICULADO,Ingeniería
1,2019-2,3,47,NO MATRICULADO,Ingeniería
1,2019-1,1,AY,NO MATRICULADO,Ingeniería
1,2020-1,1,AZ,NO MATRICULADO,Ingeniería
1,2008-2,3,47,NO MATRICULADO,Ingeniería
2,2006-1,22,36,MATRICULADO,Ingeniería
3,2006-1,23,12,MATRICULADO,Ingeniería
2,2008-2,24,47,GRADUADO,Ingeniería
2,2011-2,15,AY,MATRICULADO,Ingeniería
2,2009-1,19,37,MATRICULADO,Ingeniería
3,2010-2,20,12,MATRICULADO,Ingeniería
1,2006-1,28,34,MATRICULADO,Ingeniería
1,2008-2,6,47,MATRICULADO,Ingeniería
1,2011-2,14,37,MATRICULADO,Ingeniería
3,2011-1,19,12,MATRICULADO,Ingeniería
1,2017-2,3,AY,NO MATRICULADO,Ingeniería
2,2008-2,21,47,GRADUADO,Ingeniería
1,2017-1,1,AY,GRADUADO,Ingeniería
1,2009-2,8,28,GRADUADO,Ingeniería
1,2012-2,18,37,MATRICULADO,Ingeniería
1,2006-1,26,34,MATRICULADO,Ingeniería
1,2011-2,10,DV,GRADUADO,Ingeniería
1,2009-1,4,AZ,MATRICULADO,Ingeniería
6,2012-2,12,AY,NO MATRICULADO,Ingeniería
1,2012-1,10,28,GRADUADO,Ingeniería
1,2007-2,21,28,MATRICULADO,Ingeniería
1,2010-1,20,34,MATRICULADO,Ingeniería
1,2014-1,9,47,MATRICULADO,Ingeniería
3,2010-2,5,AY,MATRICULADO,Ingeniería
1,2016-2,8,DV,GRADUADO,Ingeniería
1,2008-2,4,47,NO MATRICULADO,Ingeniería
1,2011-1,10,AZ,GRADUADO,Ingeniería
1,2014-1,8,12,GRADUADO,Ingeniería
1,2009-1,9,12,GRADUADO,Ingeniería
1,2016-2,7,47,MATRICULADO,Ingeniería
2,2014-2,6,47,MATRICULADO,Ingeniería
1,2007-1,26,37,MATRICULADO,Ingeniería
1,2013-2,10,DV,MATRICULADO,Ingeniería
1,2007-2,22,37,MATRICULADO,Ingeniería
1,2009-2,21,47,NO MATRICULADO,Ingeniería
1,2015-1,9,DV,GRADUADO,Ingeniería
1,2011-1,4,AZ,MATRICULADO,Ingeniería
1,2017-1,2,AY,GRADUADO,Ingeniería
