COD_PERIODO,COD_UTP,ESTUDIANTES,ESTRATO,SEXO,TIPO_INSCRIPCION,TIPO_COLEGIO,VAR,FECHA_ACTUALIZACION,FACULTAD
2017-2,12,1,IV,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2017-2,37,1,I,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2017-2,AY,1,I,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2017-2,AY,2,III,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,12,1,I,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,FI,1,III,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,12,5,I,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,47,1,II,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,DV,2,III,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,AY,1,IV,Femenino,La Celia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,28,1,,Masculino,,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,28,4,I,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,28C,2,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,34,1,I,Masculino,Marsella,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,37,74,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,FI,7,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,12,1,II,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,12,3,II,Femenino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,28,1,II,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-1,28C,1,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,34,2,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,47,16,III,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,TS,9,I,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,12,10,IV,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,28C,2,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,37,10,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,28,1,I,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,34,1,II,Masculino,Comunidad Indigena,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,28,1,I,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,37,1,I,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,DV,1,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,FV34,1,III,Femenino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,47,1,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,AY,3,V,Masculino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,TS,8,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,47,1,III,Masculino,Santa Rosa De Cabal,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-1,12,38,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,28,1,I,Femenino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,28,2,III,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,28C,1,IV,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,34,2,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,34,1,III,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,34,7,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,37,1,II,Masculino,Quinchia,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2020-2,47,1,III,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,28,2,II,Masculino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,FI,1,II,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2021-2,12,1,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,28,12,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,34,1,IV,Masculino,Fuera De Risaralda,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,36,4,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,47,2,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,FI,2,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,34,1,IV,Masculino,Negritudes,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,37,2,II,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,37,3,II,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,37,5,II,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-2,12,1,II,Masculino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,36,2,II,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-2,47,1,II,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,FI,1,V,Masculino,Fuera De Risaralda,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,34,16,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,28,6,III,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,34,1,I,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,37,2,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,34,2,I,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2011-1,36,5,I,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,34,1,IV,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,34,2,III,Masculino,Marsella,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,AY,1,V,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,28,1,III,Femenino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,28,2,II,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-1,28,11,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-1,37,1,V,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,12,3,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,28,1,II,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,47,1,II,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-1,12,3,I,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-1,12,23,I,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,12,114,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,36,1,VI,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-1,AZ,1,IV,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,28,1,I,Masculino,Santa Rosa De Cabal,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-2,12,12,II,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2013-2,37,1,I,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,28,1,II,Masculino,Santuario,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,28,1,III,Masculino,Santuario,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-2,12,4,II,Masculino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,28,1,II,Masculino,Balboa,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2015-1,34,3,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,36,1,III,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,AY,1,III,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2015-2,12,1,II,Femenino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,28,4,II,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,37,1,II,Femenino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,28,8,IV,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,47,1,II,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,AZ,1,III,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2012-1,34,11,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-2,12,12,III,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-2,28,1,V,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2012-2,37,8,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-2,AY,4,IV,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-1,37,1,III,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-1,37,1,V,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,28,1,III,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-2,AT,1,III,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2014-1,28,4,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-2,28,1,I,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-2,36,4,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-2,37,3,IV,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2015-1,12,3,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,36,1,II,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-1,36,2,VI,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-2,12,1,III,Femenino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-2,12,8,II,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,34,1,I,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,34,2,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,36,1,I,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,37,3,IV,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-1,34,6,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-1,37,1,II,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-2,28,1,I,Femenino,,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-2,28,1,I,Masculino,Santuario,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,28,1,II,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-2,28,12,II,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,28,1,IV,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2014-1,28,2,I,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,34,8,I,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-2,34,1,II,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,12,1,II,Femenino,Desplazado,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-1,12,8,II,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,28,2,III,Masculino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,28,12,I,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,36,3,V,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,37,5,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,37,9,IV,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-2,28,3,II,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,47,2,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-2,AY,2,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,34,1,III,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-1,34,17,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-1,36,3,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,47,2,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,12,1,II,Femenino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,28C,2,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,47,2,III,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2017-1,12,1,I,Masculino,Santuario,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28C,3,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,47,3,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,28,3,IV,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,28,4,III,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,28,6,II,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,34,4,I,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2014-2,36,1,V,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2014-2,36,1,V,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-1,12,2,II,Masculino,Marsella,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,34,1,I,Femenino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,12,1,III,Femenino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,28,5,I,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,36,1,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-2,37,2,III,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-1,12,1,II,Masculino,Marsella,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2016-1,37,2,III,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-2,12,6,I,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-2,28,1,IV,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,28,7,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,34,1,II,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-2,34,2,III,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-2,34,39,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,36,1,II,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,34,1,II,Masculino,Santa Rosa De Cabal,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2017-1,DV,5,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,12,9,III,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,28,1,I,Masculino,La Celia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,12,12,II,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,28,2,IV,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,37,2,I,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-1,47,3,IV,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-1,28,3,I,Masculino,Marsella,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,36,1,III,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-1,47,1,I,Femenino,,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2016-2,12,2,VI,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,28,1,I,Masculino,Marsella,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-2,37,1,VI,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28,2,I,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28C,2,II,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,FI,1,II,Femenino,Deportistas De Alto Rendimiento,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,FV28,2,I,Femenino,Guatica,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,34,1,I,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,34,5,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,36,12,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,FV28,1,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,12,1,IV,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2017-2,28,2,II,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,37,1,III,Femenino,Desplazado,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,FI,1,II,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,12,1,I,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,12,2,III,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,28,1,I,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-1,28,1,II,Masculino,Balboa,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,1,IV,Femenino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,47,1,III,Masculino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,FV28,1,II,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,28,3,I,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2019-1,28C,2,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,AY,1,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-1,47,2,IV,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-2,28,1,V,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,36,3,IV,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2017-1,FI,4,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,12,16,I,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,28,1,II,Masculino,Comunidad Indigena,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,28,2,I,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,47,1,II,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,47,1,,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,47,4,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,28,1,II,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,28,1,III,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,28,12,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,12,1,II,Masculino,Santuario,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,2,I,Femenino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,8,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,28,4,I,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,34,43,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,36,9,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,37,1,VI,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,37,17,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,28,3,II,Masculino,General,Privado,Cancelado,09/15/2021 00:00:00,Ingeniería
2019-2,AY,1,III,Femenino,La Virginia,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,FI,1,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,FI,1,V,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-1,AY,1,VI,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-1,TS,10,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,12,1,IV,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,12,3,IV,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,28,1,II,Masculino,Santa Rosa De Cabal,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,FV34,2,I,Masculino,Guatica,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,28,1,III,Femenino,La Virginia,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,34,6,II,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,47,1,I,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,47,1,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,28,1,IV,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,47,1,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-1,47,1,V,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,TS,1,I,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,12,1,II,Masculino,Balboa,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,12,1,II,Masculino,Fuera De Risaralda,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,28,1,I,Femenino,Comunidad Indigena,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,28,1,II,Femenino,Santa Rosa De Cabal,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,TS,1,II,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,28,2,I,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,28,2,III,Masculino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,12,2,II,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,28,2,III,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-2,28,6,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,34,1,III,Femenino,,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2010-2,AY,4,II,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,28,5,III,Femenino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,34,1,I,Masculino,Quinchia,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,34,1,IV,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,37,54,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,12,2,II,Femenino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,12,1,II,Femenino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,34,4,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,12,3,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,28,2,II,Masculino,Guatica,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,AY,4,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,FI,2,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,FI,3,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,12,1,IV,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,34,1,I,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,34,1,II,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2020-2,34,2,II,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,28,1,IV,Femenino,Risaralda,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,34,1,I,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
